timestamp,x,y,z
1403636578946206122,4.782299717479681,-1.815573627707949,0.844627073703417
1403636579004143429,4.782211875203567,-1.814786498679201,0.857671004873771
1403636579047965850,4.780753076148544,-1.813192217961323,0.874623868538954
1403636579091815219,4.779119047234494,-1.812024099627725,0.891923194574204
1403636579137875235,4.778763763639956,-1.811005571673068,0.911808687611646
1403636579186224997,4.777324717064561,-1.809848509910934,0.931869271432353
1403636579254740858,4.776842047978657,-1.808780968380039,0.951898945542721
1403636579335816079,4.778211370448088,-1.808358152496969,0.972186857221806
1403636579388961910,4.779253606637803,-1.807804150780571,1.010285216929578
1403636579438758307,4.779215910232008,-1.807703323337441,1.030940795399661
1403636579505826594,4.778685512657686,-1.807729375683401,1.047815351509628
1403636579588676587,4.77796040108369,-1.808118652195397,1.064706825294105
1403636579638208481,4.778814219965764,-1.809278562305658,1.079138408163674
1403636579689610163,4.779293549512449,-1.810337804611678,1.089258104955462
1403636579754240993,4.782343558062946,-1.812081167988892,1.095027373006829
1403636579797835578,4.783936670571112,-1.812689014911697,1.091240672110694
1403636580330586232,4.777233878350624,-1.820940060116659,0.895287863282205
1403636580373948123,4.775467081553665,-1.822931931852263,0.846697965274349
1403636580428282334,4.774245391993405,-1.824010372512895,0.82534881665677
1403636580506018942,4.777915598197157,-1.827112941245466,0.806465661210415
1403636580549513527,4.778242406906093,-1.828547443029606,0.790348623283586
1403636580594434548,4.777867532847703,-1.829693865296635,0.776357550893807
1403636580638215823,4.777164616399012,-1.830450949570905,0.766556620423604
1403636580687685710,4.776393605214227,-1.830910610505948,0.762692654581394
1403636580752768457,4.776877903832799,-1.83143278330864,0.767140469255473
1403636581170114499,4.753474641973491,-1.825295813918123,0.899622217340406
1403636581288879707,4.75930233485528,-1.832582416741158,1.080574605008735
1403636581332596666,4.760166022904956,-1.831460566536373,1.138220415097557
1403636581377588298,4.761293305404497,-1.830368965028887,1.162475408446803
1403636581426952823,4.762917475608325,-1.829788671585789,1.182859978060066
1403636581484501936,4.765970971784051,-1.829827464039828,1.197027798831981
1403636581552935902,4.769290511884406,-1.830663007145498,1.203731270542243
1403636582065116832,4.7800541494134,-1.82419315705452,0.955955706672121
1403636582189470531,4.781495062064429,-1.825434145714553,0.891417545922822
1403636582230138220,4.777541174042147,-1.826386497363647,0.839981387410643
1403636582274158727,4.777425759958157,-1.827758795863318,0.819805124587948
1403636582337044268,4.7763605808615,-1.82858460618606,0.807076069818075
1403636582406442859,4.778047866917014,-1.830664144757201,0.801867315518171
1403636583022852359,4.768293472464709,-1.828484513004314,1.117625960630289
1403636583066907592,4.766533803761446,-1.825502397928043,1.149717970884251
1403636583109581761,4.768076354258058,-1.823648231075766,1.176697505798455
1403636583154243511,4.77014996026304,-1.82249657533971,1.201763548028111
1403636583198819754,4.772553413044695,-1.821958309672084,1.220352797183267
1403636583255548389,4.774469420124882,-1.821464141930528,1.231775813165429
1403636583299840207,4.775819657642344,-1.821235492271778,1.235203194452021
1403636583843848945,4.775241209013654,-1.813083491836566,0.942865906720176
1403636583956933312,4.77505607564106,-1.81132635349407,0.883372285712628
1403636584002627061,4.774128276513356,-1.810715845112917,0.85821992716545
1403636584046796282,4.774876657750196,-1.811435231880601,0.834180686566646
1403636584089777019,4.774996634105668,-1.81227255862803,0.814401233279924
1403636584137126845,4.775639849194107,-1.813459721648194,0.799624030963688
1403636584186689255,4.777834235088303,-1.815385988061194,0.790184510168919
1403636584252798853,4.778958460016601,-1.816950064577972,0.787218393300805
1403636584928732409,4.755413138720287,-1.811984012474137,1.14715474509803
1403636584972126292,4.756524272207972,-1.813495476958571,1.203267924478227
1403636585059747883,4.758581468543909,-1.814599783419771,1.226745057154239
1403636585104625515,4.760190846445833,-1.815590392837239,1.243184504808029
1403636585148636852,4.761406292204544,-1.816520796367614,1.252603051362976
1403636585192377725,4.761352881070118,-1.816925603728179,1.254555468985013
1403636585753051909,4.760862409454133,-1.808330248934501,1.043443266951815
1403636585796865808,4.763187402041441,-1.805150778464306,1.001054257430079
1403636585840835550,4.767148620684902,-1.804410645421119,0.985146862839568
1403636585883520767,4.772223424932927,-1.804655284894829,0.973412054211754
1403636585927520517,4.774765481852003,-1.804123753983758,0.965464406466657
1403636585972482882,4.778502189393915,-1.804249485157304,0.960879894094719
1403636586022200143,4.78250335228512,-1.804492466330683,0.959052570476877
1403636586103778508,4.786520404135235,-1.805347370861927,0.959411052432813
1403636586148706678,4.787684976874025,-1.80557011453385,0.960953023998948
1403636586192838772,4.787709407582436,-1.806135077613918,0.963066838338099
1403636586253324130,4.787107775655029,-1.808328099963981,0.965087736949384
1403636586297379656,4.786110852655585,-1.809202650805637,0.968754523954005
1403636586341420834,4.784721827152162,-1.811128502441659,0.972500004790262
1403636586389935753,4.784329760397688,-1.813105919771828,0.9757468980094
1403636586504901787,4.786995185561154,-1.816058011822302,0.980881289549893
1403636586544407342,4.789130292275974,-1.816665795596255,0.982874213526961
1403636586588421010,4.792314299467057,-1.817239853043277,0.984515925073045
1403636586636897640,4.79468544655672,-1.81708787362961,0.986042030803779
1403636586686109819,4.798312791868765,-1.816528111468376,0.987830253553796
1403636586752314356,4.801391146489253,-1.814704040192773,0.990079431619152
1403636586840693924,4.804834408425071,-1.811916117511608,0.992368464900588
1403636586887008303,4.807744919948881,-1.807767375912281,0.994974475973922
1403636586937462871,4.810505257174934,-1.803764982257232,0.996731344619368
1403636587004029401,4.813146429758145,-1.794360880897209,0.998626545757257
1403636587047832592,4.813262885515732,-1.791076445634722,0.998293889321022
1403636587092229072,4.812756137435082,-1.789397021358238,0.997724459988503
1403636587190078645,4.809345990916135,-1.786991552953824,0.997567157533579
1403636587255759123,4.805277848568526,-1.783524783292533,0.997602203045938
1403636587299620346,4.803009659562267,-1.781038829128778,0.997838590392758
1403636587343422689,4.801216393578065,-1.777153018114995,0.997664198630407
1403636587390573082,4.799906205741375,-1.771927040685418,0.997395058228165
1403636587438799067,4.799307727557726,-1.764657314358535,0.996781922451442
1403636587589508871,4.796032815535281,-1.744202965955503,0.996254301531713
1403636587637079925,4.796795300321266,-1.733146404463727,0.995884282615918
1403636587687772326,4.79972392512254,-1.718901830107525,0.995317721434075
1403636587753868917,4.805342907770228,-1.687948167673975,0.995043605894493
1403636587840350557,4.814229965058695,-1.653417089580491,0.99584526974613
1403636587936596700,4.816860440459041,-1.633613026005887,0.996980540911592
1403636588002386794,4.826636133259694,-1.598467823368667,0.998095587535684
1403636588047378502,4.831445675700204,-1.580470155803521,0.997552836983212
1403636588090212794,4.83583926530777,-1.563321888668966,0.9963391466107
1403636588137334025,4.839687366099423,-1.547539961723016,0.994704195361742
1403636588191331429,4.8432488178833,-1.532383079964062,0.992743484309291
1403636588289577755,4.845602381560561,-1.517505307968899,0.990623333411496
1403636588340007658,4.848977459412119,-1.505771939097331,0.9879278717022
1403636588390396684,4.851911224378118,-1.495452079649219,0.985480848797768
1403636588439704975,4.856001396528158,-1.480648153616123,0.981269908813563
1403636588503706592,4.858061526937475,-1.476789811693003,0.979724219000156
1403636588589710927,4.860416496610672,-1.475236479925592,0.97769122149474
1403636588686666658,4.860709196762318,-1.477604468202317,0.977331655677842
1403636588752602492,4.858784634886074,-1.488222802251352,0.979796947948863
1403636588796868105,4.857488031596243,-1.49656827473142,0.981813478468786
